# TaskBarHeroSpeed traded market price list
# generated_at_utc=2026-06-30T09:43:12+00:00
# source_prices=https://raw.githubusercontent.com/WarmBed/TBH-DPS-dashboard/data/prices.json
# prices_cached_at=1782808353238
# item_ids=1315
item_id	price_cents	last_sold_at	market_hash	name_zh_hans
424022	18	1782808353	Elder Orb (Immortal) A	长老法球 (不朽) A
604041	18	1782808353	Gold Amulet (Immortal) A	黄金护身符 (不朽) A
604042	18	1782808353	Gold Amulet (Immortal) A	黄金护身符 (不朽) A
614051	18	1782808353	Platinum Earring (Immortal) A	白金耳环 (不朽) A
614052	18	1782808353	Platinum Earring (Immortal) A	白金耳环 (不朽) A
454011	18	1782808353	Short Hatchet (Immortal) A	短手斧 (不朽) A
454012	18	1782808353	Short Hatchet (Immortal) A	短手斧 (不朽) A
614071	17	1782808353	Emerald Earring (Immortal) A	祖母绿耳环 (不朽) A
614072	17	1782808353	Emerald Earring (Immortal) A	祖母绿耳环 (不朽) A
445141	17	1782808353	Haste Bolt (Arcana) A	迅捷弩箭 (至宝) A
445142	17	1782808353	Haste Bolt (Arcana) A	迅捷弩箭 (至宝) A
343021	17	1782808353	Leather Crossbow (Legendary) A	皮革弩 (传奇) A
343022	17	1782808353	Leather Crossbow (Legendary) A	皮革弩 (传奇) A
604071	17	1782808353	Moonstone Pendant (Immortal) A	月光石吊坠 (不朽) A
604072	17	1782808353	Moonstone Pendant (Immortal) A	月光石吊坠 (不朽) A
315111	17	1782808353	Mystic Bow (Arcana) A	神秘之弓 (至宝) A
315112	17	1782808353	Mystic Bow (Arcana) A	神秘之弓 (至宝) A
614031	17	1782808353	Silver Earring (Immortal) A	银耳环 (不朽) A
614032	17	1782808353	Silver Earring (Immortal) A	银耳环 (不朽) A
345171	16	1782808353	Dimensional Crossbow (Arcana) A	次元弩 (至宝) A
345172	16	1782808353	Dimensional Crossbow (Arcana) A	次元弩 (至宝) A
435171	16	1782808353	Dimensional Tome (Arcana) A	次元魔法书 (至宝) A
435172	16	1782808353	Dimensional Tome (Arcana) A	次元魔法书 (至宝) A
604141	16	1782808353	Eclipse Amulet (Immortal) A	日食护身符 (不朽) A
604142	16	1782808353	Eclipse Amulet (Immortal) A	日食护身符 (不朽) A
434021	16	1782808353	Empire Tome (Immortal) A	帝国魔法书 (不朽) A
434022	16	1782808353	Empire Tome (Immortal) A	帝国魔法书 (不朽) A
614171	16	1782808353	Ethereal Earring (Immortal) A	虚灵耳环 (不朽) A
614172	16	1782808353	Ethereal Earring (Immortal) A	虚灵耳环 (不朽) A
414031	16	1782808353	Hunter's Arrow (Immortal) A	猎人之箭 (不朽) A
414032	16	1782808353	Hunter's Arrow (Immortal) A	猎人之箭 (不朽) A
425171	15	1782808353	Dimensional Orb (Arcana) A	次元宝珠 (至宝) A
425172	15	1782808353	Dimensional Orb (Arcana) A	次元宝珠 (至宝) A
614041	15	1782808353	Gold Earring (Immortal) A	黄金耳环 (不朽) A
614042	15	1782808353	Gold Earring (Immortal) A	黄金耳环 (不朽) A
405041	15	1782808353	Heater Shield (Arcana) A	希特盾 (至宝) A
405042	15	1782808353	Heater Shield (Arcana) A	希特盾 (至宝) A
515111	15	1782808353	Mystic Armor (Arcana) A	神秘盔甲 (至宝) A
515112	15	1782808353	Mystic Armor (Arcana) A	神秘盔甲 (至宝) A
325171	15	1782808353	Tempest Staff (Arcana) A	暴风之杖 (至宝) A
325172	15	1782808353	Tempest Staff (Arcana) A	暴风之杖 (至宝) A
515171	14	1782808353	Dimensional Armor (Arcana) A	次元铠甲 (至宝) A
515172	14	1782808353	Dimensional Armor (Arcana) A	次元铠甲 (至宝) A
535171	14	1782808353	Dimensional Boots (Arcana) A	次元靴 (至宝) A
535172	14	1782808353	Dimensional Boots (Arcana) A	次元靴 (至宝) A
445091	14	1782808353	Rune Bolt (Arcana) A	符文弩箭 (至宝) A
445092	14	1782808353	Rune Bolt (Arcana) A	符文弩箭 (至宝) A
116001	14	1782808353	Void Opal	虚空蛋白石
453051	14	1782808353	War Hatchet (Legendary) A	战用手斧 (传奇) A
453052	14	1782808353	War Hatchet (Legendary) A	战用手斧 (传奇) A
525171	13	1782808353	Dimensional Gloves (Arcana) A	次元手套 (至宝) A
525172	13	1782808353	Dimensional Gloves (Arcana) A	次元手套 (至宝) A
624041	13	1782808353	Gold Ring (Immortal) A	金戒指 (不朽) A
624042	13	1782808353	Gold Ring (Immortal) A	金戒指 (不朽) A
405051	13	1782808353	Heavy Shield (Arcana) A	重盾 (至宝) A
405052	13	1782808353	Heavy Shield (Arcana) A	重盾 (至宝) A
443071	13	1782808353	Iron Bolt (Legendary) A	铁制弩箭 (传奇) A
443072	13	1782808353	Iron Bolt (Legendary) A	铁制弩箭 (传奇) A
146002	13	1782808353	Orichalcum Ore	山铜矿石
453041	13	1782808353	Steel Hatchet (Legendary) A	钢铁手斧 (传奇) A
453042	13	1782808353	Steel Hatchet (Legendary) A	钢铁手斧 (传奇) A
435141	13	1782808353	Warrior's Tome (Arcana) A	战士魔法书 (至宝) A
435142	13	1782808353	Warrior's Tome (Arcana) A	战士魔法书 (至宝) A
404021	13	1782808353	Wooden Shield (Immortal) A	木盾 (不朽) A
404022	13	1782808353	Wooden Shield (Immortal) A	木盾 (不朽) A
425141	12	1782808353	Ancient Orb (Arcana) A	远古法球 (至宝) A
425142	12	1782808353	Ancient Orb (Arcana) A	远古法球 (至宝) A
614021	12	1782808353	Bronze Earring (Immortal) A	青铜耳环 (不朽) A
614022	12	1782808353	Bronze Earring (Immortal) A	青铜耳环 (不朽) A
355171	12	1782808353	Dimensional Axe (Arcana) A	次元斧 (至宝) A
355172	12	1782808353	Dimensional Axe (Arcana) A	次元斧 (至宝) A
335171	12	1782808353	Dimensional Scepter (Arcana) A	次元权杖 (至宝) A
335172	12	1782808353	Dimensional Scepter (Arcana) A	次元权杖 (至宝) A
405171	12	1782808353	Dimensional Shield (Arcana) A	次元盾 (至宝) A
405172	12	1782808353	Dimensional Shield (Arcana) A	次元盾 (至宝) A
305171	12	1782808353	Dimensional Sword (Arcana) A	次元之剑 (至宝) A
305172	12	1782808353	Dimensional Sword (Arcana) A	次元之剑 (至宝) A
343051	12	1782808353	Exceptional Crossbow (Legendary) A	卓越弩 (传奇) A
343052	12	1782808353	Exceptional Crossbow (Legendary) A	卓越弩 (传奇) A
355071	12	1782808353	Great Axe (Arcana) A	巨斧 (至宝) A
355072	12	1782808353	Great Axe (Arcana) A	巨斧 (至宝) A
344071	12	1782808353	Iron Crossbow (Immortal) A	铁制弩 (不朽) A
344072	12	1782808353	Iron Crossbow (Immortal) A	铁制弩 (不朽) A
343031	12	1782808353	Long Crossbow (Legendary) A	长弩 (传奇) A
343032	12	1782808353	Long Crossbow (Legendary) A	长弩 (传奇) A
525111	12	1782808353	Mystic Gloves (Arcana) A	神秘手套 (至宝) A
525112	12	1782808353	Mystic Gloves (Arcana) A	神秘手套 (至宝) A
455111	12	1782808353	Mystic Hatchet (Arcana) A	神秘手斧 (至宝) A
455112	12	1782808353	Mystic Hatchet (Arcana) A	神秘手斧 (至宝) A
415091	12	1782808353	Rune Arrow (Arcana) A	符文箭 (至宝) A
415092	12	1782808353	Rune Arrow (Arcana) A	符文箭 (至宝) A
515141	12	1782808353	Shine Armor (Arcana) A	闪光铠甲 (至宝) A
515142	12	1782808353	Shine Armor (Arcana) A	闪光铠甲 (至宝) A
634031	12	1782808353	Silver Bracer (Immortal) A	银制臂甲 (不朽) A
634032	12	1782808353	Silver Bracer (Immortal) A	银制臂甲 (不朽) A
354011	12	1782808353	Wooden Axe (Immortal) A	木斧 (不朽) A
354012	12	1782808353	Wooden Axe (Immortal) A	木斧 (不朽) A
454071	11	1782808353	Battle Hatchet (Immortal) A	战斗手斧 (不朽) A
454072	11	1782808353	Battle Hatchet (Immortal) A	战斗手斧 (不朽) A
315041	11	1782808353	Composite Bow (Arcana) A	复合弓 (至宝) A
315042	11	1782808353	Composite Bow (Arcana) A	复合弓 (至宝) A
603111	11	1782808353	Emerald Amulet (Legendary) A	翡翠护符 (传奇) A
603112	11	1782808353	Emerald Amulet (Legendary) A	翡翠护符 (传奇) A
624111	11	1782808353	Emerald Ring (Immortal) A	翡翠戒指 (不朽) A
624112	11	1782808353	Emerald Ring (Immortal) A	翡翠戒指 (不朽) A
505111	11	1782808353	Fate Helmet (Arcana) A	命运头盔 (至宝) A
505112	11	1782808353	Fate Helmet (Arcana) A	命运头盔 (至宝) A
634041	11	1782808353	Gold Bracer (Immortal) A	黄金臂甲 (不朽) A
634042	11	1782808353	Gold Bracer (Immortal) A	黄金臂甲 (不朽) A
515051	11	1782808353	Knight's Armor (Arcana) A	骑士铠甲 (至宝) A
515052	11	1782808353	Knight's Armor (Arcana) A	骑士铠甲 (至宝) A
355141	11	1782808353	Limitless Axe (Arcana) A	无限斧 (至宝) A
355142	11	1782808353	Limitless Axe (Arcana) A	无限斧 (至宝) A
535111	11	1782808353	Mystic Boots (Arcana) A	神秘靴子 (至宝) A
535112	11	1782808353	Mystic Boots (Arcana) A	神秘靴子 (至宝) A
405141	11	1782808353	Radiant Shield (Arcana) A	光辉盾 (至宝) A
405142	11	1782808353	Radiant Shield (Arcana) A	光辉盾 (至宝) A
325141	11	1782808353	Sacred Staff (Arcana) A	神圣法杖 (至宝) A
325142	11	1782808353	Sacred Staff (Arcana) A	神圣法杖 (至宝) A
525141	11	1782808353	Shine Gloves (Arcana) A	闪光手套 (至宝) A
525142	11	1782808353	Shine Gloves (Arcana) A	闪光手套 (至宝) A
344011	11	1782808353	Short Crossbow (Immortal) A	短弩 (不朽) A
344012	11	1782808353	Short Crossbow (Immortal) A	短弩 (不朽) A
315051	11	1782808353	War Bow (Arcana) A	战弓 (至宝) A
315052	11	1782808353	War Bow (Arcana) A	战弓 (至宝) A
414051	10	1782808353	Azure Arrow (Immortal) A	蔚蓝之箭 (不朽) A
414052	10	1782808353	Azure Arrow (Immortal) A	蔚蓝之箭 (不朽) A
604171	10	1782808353	Ethereal Amulet (Immortal) A	以太护符 (不朽) A
604172	10	1782808353	Ethereal Amulet (Immortal) A	以太护符 (不朽) A
505141	10	1782808353	Fighter's Helmet (Arcana) A	战士头盔 (至宝) A
505142	10	1782808353	Fighter's Helmet (Arcana) A	战士头盔 (至宝) A
404031	10	1782808353	Iron Shield (Immortal) A	铁盾 (不朽) A
404032	10	1782808353	Iron Shield (Immortal) A	铁盾 (不朽) A
424011	10	1782808353	Magic Orb (Immortal) A	魔法宝珠 (不朽) A
424012	10	1782808353	Magic Orb (Immortal) A	魔法宝珠 (不朽) A
614111	10	1782808353	Sapphire Earring (Immortal) A	蓝宝石耳环 (不朽) A
614112	10	1782808353	Sapphire Earring (Immortal) A	蓝宝石耳环 (不朽) A
133001	10	1782808353	Scroll of Legendary Inscription	传说铭文卷轴
535141	10	1782808353	Shine Boots (Arcana) A	闪光靴 (至宝) A
535142	10	1782808353	Shine Boots (Arcana) A	闪光靴 (至宝) A
305141	10	1782808353	Vengeance Sword (Arcana) A	复仇之剑 (至宝) A
305142	10	1782808353	Vengeance Sword (Arcana) A	复仇之剑 (至宝) A
126001	10	1782808353	Wraith Essence	幽灵精华
424031	9	1782808353	Brilliant Orb (Immortal) A	辉煌宝球 (不朽) A
424032	9	1782808353	Brilliant Orb (Immortal) A	辉煌宝球 (不朽) A
603021	9	1782808353	Bronze Amulet (Legendary) A	青铜护符 (传奇) A
603022	9	1782808353	Bronze Amulet (Legendary) A	青铜护符 (传奇) A
525051	9	1782808353	Chain Gloves (Arcana) A	锁链手套 (至宝) A
525052	9	1782808353	Chain Gloves (Arcana) A	锁链手套 (至宝) A
515041	9	1782808353	Chain Mail (Arcana) A	锁子甲 (至宝) A
515042	9	1782808353	Chain Mail (Arcana) A	锁子甲 (至宝) A
624011	9	1782808353	Copper Ring (Immortal) A	铜戒指 (不朽) A
624012	9	1782808353	Copper Ring (Immortal) A	铜戒指 (不朽) A
315071	9	1782808353	Dusk Bow (Arcana) A	黄昏之弓 (至宝) A
315072	9	1782808353	Dusk Bow (Arcana) A	黄昏之弓 (至宝) A
624171	9	1782808353	Ethereal Ring (Immortal) A	以太戒指 (不朽) A
624172	9	1782808353	Ethereal Ring (Immortal) A	以太戒指 (不朽) A
434031	9	1782808353	Iron Tome (Immortal) A	铁制魔法书 (不朽) A
434032	9	1782808353	Iron Tome (Immortal) A	铁制魔法书 (不朽) A
335141	9	1782808353	Limitless Scepter (Arcana) A	无限权杖 (至宝) A
335142	9	1782808353	Limitless Scepter (Arcana) A	无限权杖 (至宝) A
634051	9	1782808353	Platinum Bracer (Immortal) A	铂金护腕 (不朽) A
634052	9	1782808353	Platinum Bracer (Immortal) A	铂金护腕 (不朽) A
435091	9	1782808353	Rune Tome (Arcana) A	符文魔典 (至宝) A
435092	9	1782808353	Rune Tome (Arcana) A	符文魔典 (至宝) A
515071	9	1782808353	War Armor (Arcana) A	战争铠甲 (至宝) A
515072	9	1782808353	War Armor (Arcana) A	战争铠甲 (至宝) A
624071	8	1782808353	Amber Ring (Immortal) A	琥珀戒指 (不朽) A
624072	8	1782808353	Amber Ring (Immortal) A	琥珀戒指 (不朽) A
353031	8	1782808353	Battle Axe (Legendary) A	战斧 (传奇) A
353032	8	1782808353	Battle Axe (Legendary) A	战斧 (传奇) A
434051	8	1782808353	Blessed Tome (Immortal) A	祝福典籍 (不朽) A
434052	8	1782808353	Blessed Tome (Immortal) A	祝福典籍 (不朽) A
535051	8	1782808353	Chain Boots (Arcana) A	锁链靴 (至宝) A
535052	8	1782808353	Chain Boots (Arcana) A	锁链靴 (至宝) A
343041	8	1782808353	Complete Crossbow (Legendary) A	完整弩 (传奇) A
343042	8	1782808353	Complete Crossbow (Legendary) A	完整弩 (传奇) A
146001	8	1782808353	Darksteel Ingot	黑钢锭
455091	8	1782808353	Elite Hatchet (Arcana) A	精英手斧 (至宝) A
455092	8	1782808353	Elite Hatchet (Arcana) A	精英手斧 (至宝) A
355111	8	1782808353	Fate Axe (Arcana) A	命运之斧 (至宝) A
355112	8	1782808353	Fate Axe (Arcana) A	命运之斧 (至宝) A
525041	8	1782808353	Knight Gloves (Arcana) A	骑士手套 (至宝) A
525042	8	1782808353	Knight Gloves (Arcana) A	骑士手套 (至宝) A
505041	8	1782808353	Knight Helmet (Arcana) A	骑士头盔 (至宝) A
505042	8	1782808353	Knight Helmet (Arcana) A	骑士头盔 (至宝) A
125001	8	1782808353	Minotaur Horn	牛头人之角
405111	8	1782808353	Mystic Shield (Arcana) A	神秘盾牌 (至宝) A
405112	8	1782808353	Mystic Shield (Arcana) A	神秘盾牌 (至宝) A
132001	8	1782808353	Scroll of Rare Inscription	稀有铭文卷轴
443011	8	1782808353	Short Bolt (Legendary) A	短弩箭 (传奇) A
443012	8	1782808353	Short Bolt (Legendary) A	短弩箭 (传奇) A
335041	8	1782808353	Steel Scepter (Arcana) A	钢铁权杖 (至宝) A
335042	8	1782808353	Steel Scepter (Arcana) A	钢铁权杖 (至宝) A
325111	8	1782808353	Void Staff (Arcana) A	虚空法杖 (至宝) A
325112	8	1782808353	Void Staff (Arcana) A	虚空法杖 (至宝) A
414011	8	1782808353	Wooden Arrow (Immortal) A	木箭 (不朽) A
414012	8	1782808353	Wooden Arrow (Immortal) A	木箭 (不朽) A
414041	7	1782808353	Barbed Arrow (Immortal) A	倒刺箭 (不朽) A
414042	7	1782808353	Barbed Arrow (Immortal) A	倒刺箭 (不朽) A
305041	7	1782808353	Bastard Sword (Arcana) A	长阔剑 (至宝) A
305042	7	1782808353	Bastard Sword (Arcana) A	长阔剑 (至宝) A
505051	7	1782808353	Chain Helmet (Arcana) A	锁链头盔 (至宝) A
505052	7	1782808353	Chain Helmet (Arcana) A	锁链头盔 (至宝) A
634011	7	1782808353	Copper Bracer (Immortal) A	铜制护腕 (不朽) A
634012	7	1782808353	Copper Bracer (Immortal) A	铜制护腕 (不朽) A
614011	7	1782808353	Copper Earring (Immortal) A	铜耳环 (不朽) A
614012	7	1782808353	Copper Earring (Immortal) A	铜耳环 (不朽) A
124003	7	1782808353	Dice	骰子
345091	7	1782808353	Elite Crossbow (Arcana) A	精英弩 (至宝) A
345092	7	1782808353	Elite Crossbow (Arcana) A	精英弩 (至宝) A
634171	7	1782808353	Ethereal Bracer (Immortal) A	以太腕甲 (不朽) A
634172	7	1782808353	Ethereal Bracer (Immortal) A	以太腕甲 (不朽) A
335111	7	1782808353	Fate Scepter (Arcana) A	命运权杖 (至宝) A
335112	7	1782808353	Fate Scepter (Arcana) A	命运权杖 (至宝) A
424041	7	1782808353	Frozen Orb (Immortal) A	冰冻法球 (不朽) A
424042	7	1782808353	Frozen Orb (Immortal) A	冰冻法球 (不朽) A
160003	7	1782808353	Kingdom 10th Anniversary Coin	王国十周年纪念币
334011	7	1782808353	Novice Scepter (Immortal) A	新手权杖 (不朽) A
334012	7	1782808353	Novice Scepter (Immortal) A	新手权杖 (不朽) A
434011	7	1782808353	Prayer Tome (Immortal) A	祈祷法典 (不朽) A
434012	7	1782808353	Prayer Tome (Immortal) A	祈祷法典 (不朽) A
354041	7	1782808353	Steel Axe (Immortal) A	钢铁斧 (不朽) A
354042	7	1782808353	Steel Axe (Immortal) A	钢铁斧 (不朽) A
535071	7	1782808353	War Boots (Arcana) A	战争靴 (至宝) A
535072	7	1782808353	War Boots (Arcana) A	战争靴 (至宝) A
405071	7	1782808353	War Shield (Arcana) A	战争盾 (至宝) A
405072	7	1782808353	War Shield (Arcana) A	战争盾 (至宝) A
325041	7	1782808353	Witch Staff (Arcana) A	女巫法杖 (至宝) A
325042	7	1782808353	Witch Staff (Arcana) A	女巫法杖 (至宝) A
624091	6	1782808353	Amethyst Ring (Immortal) A	紫水晶戒指 (不朽) A
624092	6	1782808353	Amethyst Ring (Immortal) A	紫水晶戒指 (不朽) A
425091	6	1782808353	Arcane Orb (Arcana) A	奥术法球 (至宝) A
425092	6	1782808353	Arcane Orb (Arcana) A	奥术法球 (至宝) A
145002	6	1782808353	Arcane Ore	奥术矿石
325051	6	1782808353	Azure Staff (Arcana) A	蔚蓝法杖 (至宝) A
325052	6	1782808353	Azure Staff (Arcana) A	蔚蓝法杖 (至宝) A
404011	6	1782808353	Buckler (Immortal) A	小圆盾 (不朽) A
404012	6	1782808353	Buckler (Immortal) A	小圆盾 (不朽) A
614141	6	1782808353	Celestial Earring (Immortal) A	天界耳环 (不朽) A
614142	6	1782808353	Celestial Earring (Immortal) A	天界耳环 (不朽) A
603011	6	1782808353	Copper Amulet (Legendary) A	铜制护符 (传奇) A
603012	6	1782808353	Copper Amulet (Legendary) A	铜制护符 (传奇) A
634091	6	1782808353	Crimson Bracer (Immortal) A	绯红腕甲 (不朽) A
634092	6	1782808353	Crimson Bracer (Immortal) A	绯红腕甲 (不朽) A
304021	6	1782808353	Cutlas (Immortal) A	弯刀 (不朽) A
304022	6	1782808353	Cutlas (Immortal) A	弯刀 (不朽) A
335071	6	1782808353	Devout Scepter (Arcana) A	虔诚权杖 (至宝) A
335072	6	1782808353	Devout Scepter (Arcana) A	虔诚权杖 (至宝) A
353171	6	1782808353	Dimensional Axe (Legendary) A	次元斧 (传奇) A
353172	6	1782808353	Dimensional Axe (Legendary) A	次元斧 (传奇) A
454171	6	1782808353	Dimensional Hatchet (Immortal) A	次元手斧 (不朽) A
454172	6	1782808353	Dimensional Hatchet (Immortal) A	次元手斧 (不朽) A
453171	6	1782808353	Dimensional Hatchet (Legendary) A	次元手斧 (传奇) A
453172	6	1782808353	Dimensional Hatchet (Legendary) A	次元手斧 (传奇) A
424171	6	1782808353	Dimensional Orb (Immortal) A	次元宝珠 (不朽) A
424172	6	1782808353	Dimensional Orb (Immortal) A	次元宝珠 (不朽) A
634141	6	1782808353	Eclipse Bracer (Immortal) A	日食臂甲 (不朽) A
634142	6	1782808353	Eclipse Bracer (Immortal) A	日食臂甲 (不朽) A
624141	6	1782808353	Eclipse Ring (Immortal) A	蚀月戒指 (不朽) A
624142	6	1782808353	Eclipse Ring (Immortal) A	蚀月戒指 (不朽) A
315091	6	1782808353	Elite Bow (Arcana) A	精英弓 (至宝) A
315092	6	1782808353	Elite Bow (Arcana) A	精英弓 (至宝) A
160002	6	1782808353	Empire 1st Anniversary Coin	帝国一周年纪念币
514021	6	1782808353	Empire Armor (Immortal) A	帝国铠甲 (不朽) A
514022	6	1782808353	Empire Armor (Immortal) A	帝国铠甲 (不朽) A
534021	6	1782808353	Empire Boots (Immortal) A	帝国靴子 (不朽) A
534022	6	1782808353	Empire Boots (Immortal) A	帝国靴子 (不朽) A
524021	6	1782808353	Empire Gloves (Immortal) A	帝国手套 (不朽) A
524022	6	1782808353	Empire Gloves (Immortal) A	帝国手套 (不朽) A
504021	6	1782808353	Empire Helmet (Immortal) A	帝国头盔 (不朽) A
504022	6	1782808353	Empire Helmet (Immortal) A	帝国头盔 (不朽) A
305111	6	1782808353	Fate Sword (Arcana) A	命运之剑 (至宝) A
305112	6	1782808353	Fate Sword (Arcana) A	命运之剑 (至宝) A
613041	6	1782808353	Gold Earring (Legendary) A	黄金耳环 (传奇) A
613042	6	1782808353	Gold Earring (Legendary) A	黄金耳环 (传奇) A
413031	6	1782808353	Hunter's Arrow (Legendary) A	猎人之箭 (传奇) A
413032	6	1782808353	Hunter's Arrow (Legendary) A	猎人之箭 (传奇) A
413021	6	1782808353	Iron Arrow (Legendary) A	铁箭 (传奇) A
413022	6	1782808353	Iron Arrow (Legendary) A	铁箭 (传奇) A
353021	6	1782808353	Iron Axe (Legendary) A	铁斧 (传奇) A
353022	6	1782808353	Iron Axe (Legendary) A	铁斧 (传奇) A
334021	6	1782808353	Iron Scepter (Immortal) A	铁权杖 (不朽) A
334022	6	1782808353	Iron Scepter (Immortal) A	铁权杖 (不朽) A
434041	6	1782808353	Knight's Tome (Immortal) A	骑士魔法书 (不朽) A
434042	6	1782808353	Knight's Tome (Immortal) A	骑士魔法书 (不朽) A
454141	6	1782808353	Limitless Hatchet (Immortal) A	无限手斧 (不朽) A
454142	6	1782808353	Limitless Hatchet (Immortal) A	无限手斧 (不朽) A
634071	6	1782808353	Obsidian Bracer (Immortal) A	黑曜石腕甲 (不朽) A
634072	6	1782808353	Obsidian Bracer (Immortal) A	黑曜石腕甲 (不朽) A
125003	6	1782808353	Phoenix Ash	不死鸟之灰
603051	6	1782808353	Platinum Amulet (Legendary) A	白金护符 (传奇) A
603052	6	1782808353	Platinum Amulet (Legendary) A	白金护符 (传奇) A
613051	6	1782808353	Platinum Earring (Legendary) A	白金耳环 (传奇) A
613052	6	1782808353	Platinum Earring (Legendary) A	白金耳环 (传奇) A
424051	6	1782808353	Prophecy Orb (Immortal) A	预言宝珠 (不朽) A
424052	6	1782808353	Prophecy Orb (Immortal) A	预言宝珠 (不朽) A
603091	6	1782808353	Ruby Pendant (Legendary) A	红宝石吊坠 (传奇) A
603092	6	1782808353	Ruby Pendant (Legendary) A	红宝石吊坠 (传奇) A
355091	6	1782808353	Rune Axe (Arcana) A	符文斧 (至宝) A
355092	6	1782808353	Rune Axe (Arcana) A	符文斧 (至宝) A
353091	6	1782808353	Rune Axe (Legendary) A	符文斧 (传奇) A
353092	6	1782808353	Rune Axe (Legendary) A	符文斧 (传奇) A
335051	6	1782808353	Sacred Scepter (Arcana) A	神圣权杖 (至宝) A
335052	6	1782808353	Sacred Scepter (Arcana) A	神圣权杖 (至宝) A
314011	6	1782808353	Short Bow (Immortal) A	短弓 (不朽) A
314012	6	1782808353	Short Bow (Immortal) A	短弓 (不朽) A
343011	6	1782808353	Short Crossbow (Legendary) A	短弩 (传奇) A
343012	6	1782808353	Short Crossbow (Legendary) A	短弩 (传奇) A
453011	6	1782808353	Short Hatchet (Legendary) A	短手斧 (传奇) A
453012	6	1782808353	Short Hatchet (Legendary) A	短手斧 (传奇) A
603031	6	1782808353	Silver Amulet (Legendary) A	银制护符 (传奇) A
603032	6	1782808353	Silver Amulet (Legendary) A	银制护符 (传奇) A
614091	6	1782808353	Tiger Eye Earring (Immortal) A	虎眼耳环 (不朽) A
614092	6	1782808353	Tiger Eye Earring (Immortal) A	虎眼耳环 (不朽) A
354051	6	1782808353	War Axe (Immortal) A	战斧 (不朽) A
354052	6	1782808353	War Axe (Immortal) A	战斧 (不朽) A
505071	6	1782808353	War Helmet (Arcana) A	战争头盔 (至宝) A
505072	6	1782808353	War Helmet (Arcana) A	战争头盔 (至宝) A
434071	6	1782808353	War Tome (Immortal) A	战争魔法书 (不朽) A
434072	6	1782808353	War Tome (Immortal) A	战争魔法书 (不朽) A
534011	6	1782808353	Wooden Boots (Immortal) A	木制靴子 (不朽) A
534012	6	1782808353	Wooden Boots (Immortal) A	木制靴子 (不朽) A
324011	6	1782808353	Wooden Staff (Immortal) A	木制法杖 (不朽) A
324012	6	1782808353	Wooden Staff (Immortal) A	木制法杖 (不朽) A
115001	5	1782808353	Arcane Crystal	奥术水晶
424091	5	1782808353	Arcane Orb (Immortal) A	奥术法球 (不朽) A
424092	5	1782808353	Arcane Orb (Immortal) A	奥术法球 (不朽) A
124001	5	1782808353	Basilisk Scale	毒蜥蜴鳞片
453071	5	1782808353	Battle Hatchet (Legendary) A	战斗手斧 (传奇) A
453072	5	1782808353	Battle Hatchet (Legendary) A	战斗手斧 (传奇) A
334031	5	1782808353	Blessed Scepter (Immortal) A	祝福之杖 (不朽) A
334032	5	1782808353	Blessed Scepter (Immortal) A	祝福之杖 (不朽) A
623021	5	1782808353	Bronze Ring (Legendary) A	青铜戒指 (传奇) A
623022	5	1782808353	Bronze Ring (Legendary) A	青铜戒指 (传奇) A
325091	5	1782808353	Comet Staff (Arcana) A	彗星法杖 (至宝) A
325092	5	1782808353	Comet Staff (Arcana) A	彗星法杖 (至宝) A
124004	5	1782808353	Demon Blood	恶魔之血
114001	5	1782808353	Diamond	钻石
514171	5	1782808353	Dimensional Armor (Immortal) A	次元铠甲 (不朽) A
514172	5	1782808353	Dimensional Armor (Immortal) A	次元铠甲 (不朽) A
414171	5	1782808353	Dimensional Arrow (Immortal) A	次元箭 (不朽) A
414172	5	1782808353	Dimensional Arrow (Immortal) A	次元箭 (不朽) A
354171	5	1782808353	Dimensional Axe (Immortal) A	次元斧 (不朽) A
354172	5	1782808353	Dimensional Axe (Immortal) A	次元斧 (不朽) A
444171	5	1782808353	Dimensional Bolt (Immortal) A	次元弩箭 (不朽) A
444172	5	1782808353	Dimensional Bolt (Immortal) A	次元弩箭 (不朽) A
443171	5	1782808353	Dimensional Bolt (Legendary) A	次元弩箭 (传奇) A
443172	5	1782808353	Dimensional Bolt (Legendary) A	次元弩箭 (传奇) A
534171	5	1782808353	Dimensional Boots (Immortal) A	次元靴 (不朽) A
534172	5	1782808353	Dimensional Boots (Immortal) A	次元靴 (不朽) A
344171	5	1782808353	Dimensional Crossbow (Immortal) A	次元弩 (不朽) A
344172	5	1782808353	Dimensional Crossbow (Immortal) A	次元弩 (不朽) A
524171	5	1782808353	Dimensional Gloves (Immortal) A	次元手套 (不朽) A
524172	5	1782808353	Dimensional Gloves (Immortal) A	次元手套 (不朽) A
504171	5	1782808353	Dimensional Helmet (Immortal) A	次元头盔 (不朽) A
504172	5	1782808353	Dimensional Helmet (Immortal) A	次元头盔 (不朽) A
423171	5	1782808353	Dimensional Orb (Legendary) A	次元宝珠 (传奇) A
423172	5	1782808353	Dimensional Orb (Legendary) A	次元宝珠 (传奇) A
334171	5	1782808353	Dimensional Scepter (Immortal) A	次元权杖 (不朽) A
334172	5	1782808353	Dimensional Scepter (Immortal) A	次元权杖 (不朽) A
404171	5	1782808353	Dimensional Shield (Immortal) A	次元盾 (不朽) A
404172	5	1782808353	Dimensional Shield (Immortal) A	次元盾 (不朽) A
